Crash_ID,Make,Model_Year,Body_Style,Age,Gender,Total_Injury,Death,Crash_Date,Crash_Year,Crash_Month,Crash_Week_Day,Crash_Time,Latitude,Longitude
15305026,Ford,2015,Pickup,43,Male,0,0,9/3/16,2016,9,6,12:00 AM,30.16713958,-97.79110001
15305026,Ford,2015,Pickup,30,Male,0,0,9/3/16,2016,9,6,12:00 AM,30.16713958,-97.79110001
15636003,Nissan,2015,Car 4 door,27,Male,1,0,3/8/17,2017,3,3,3:00 PM,30.42661307,-97.67604021
15636003,Nissan,2015,Car 4 door,21,Female,1,0,3/8/17,2017,3,3,3:00 PM,30.42661307,-97.67604021
15636003,Nissan,2015,Car 4 door,69,Female,1,0,3/8/17,2017,3,3,3:00 PM,30.42661307,-97.67604021
15770242,Honda,2008,car 2 door,35,Female,1,0,5/21/17,2017,5,7,6:24 PM,30.37731476,-97.65875249
15770242,Honda,2008,car 2 door,53,Male,1,0,5/21/17,2017,5,7,6:24 PM,30.37731476,-97.65875249
15770242,Honda,2007,Car 4 door,35,Female,1,0,5/21/17,2017,5,7,6:24 PM,30.37731476,-97.65875249
15770242,Honda,2007,Car 4 door,53,Male,1,0,5/21/17,2017,5,7,6:24 PM,30.37731476,-97.65875249
15828269,Ford,2010,Police car,31,Male,0,0,6/10/17,2017,6,6,8:38 AM,30.27201405,-97.74130938
15862284,Ford,2001,Pickup,49,Male,0,0,7/9/17,2017,7,7,12:45 AM,30.42434537,-97.67155315
15862284,Ford,2001,Pickup,36,Male,0,0,7/9/17,2017,7,7,12:45 AM,30.42434537,-97.67155315
15896644,Nissan,2013,Car 4 door,30,Female,2,0,8/3/17,2017,8,4,12:17 PM,30.17806881,-97.77885546
15896644,Nissan,2013,Car 4 door,50,Male,2,0,8/3/17,2017,8,4,12:17 PM,30.17806881,-97.77885546
15896644,Ford,2008,Sport,30,Female,2,0,8/3/17,2017,8,4,12:17 PM,30.17806881,-97.77885546
15896644,Ford,2008,Sport,50,Male,2,0,8/3/17,2017,8,4,12:17 PM,30.17806881,-97.77885546
15940605,Hyundai,2013,Car 4 door,53,Female,0,0,8/31/17,2017,8,4,5:00 AM,30.23328537,-97.74145771
15940605,Hyundai,2013,Car 4 door,53,Unknown,0,0,8/31/17,2017,8,4,5:00 AM,30.23328537,-97.74145771
15940605,Hyundai,2013,Car 4 door,47,Male,0,0,8/31/17,2017,8,4,5:00 AM,30.23328537,-97.74145771
15958199,Hyundai,2017,car 2 door,38,Female,3,0,9/8/17,2017,9,5,10:47 AM,30.3319938,-97.68507527
15958199,Hyundai,2017,car 2 door,21,Female,3,0,9/8/17,2017,9,5,10:47 AM,30.3319938,-97.68507527
15972290,Honda,2010,Car 4 door,37,Male,0,1,9/4/17,2017,9,1,9:44 PM,30.44055329,-97.66848375
15996076,Chevrolet,2010,Pickup,25,Male,0,0,9/24/17,2017,9,7,3:45 AM,30.19862479,-97.75519246
15996076,Chevrolet,2015,Pickup,25,Male,0,0,9/24/17,2017,9,7,3:45 AM,30.19862479,-97.75519246
15996115,Chevrolet,2006,Pickup,28,Female,0,1,9/5/17,2017,9,2,7:16 PM,30.18705558,-97.68640518
15996115,Chevrolet,2006,Pickup,45,Male,0,1,9/5/17,2017,9,2,7:16 PM,30.18705558,-97.68640518
15996242,Toyota,2007,Sport,25,Male,1,0,9/28/17,2017,9,4,3:55 PM,,
15996242,Toyota,2007,Sport,51,Male,1,0,9/28/17,2017,9,4,3:55 PM,,
16015991,Ford,1999,Van,53,Female,0,1,10/12/17,2017,10,4,8:35 AM,30.26122284,-97.73644257
16015991,Ford,1999,Van,51,Female,0,1,10/12/17,2017,10,4,8:35 AM,30.26122284,-97.73644257
16015991,Ford,1999,Van,49,Female,0,1,10/12/17,2017,10,4,8:35 AM,30.26122284,-97.73644257
16015991,Volkswagen,2016,Car 4 door,53,Female,0,1,10/12/17,2017,10,4,8:35 AM,30.26122284,-97.73644257
16015991,Volkswagen,2016,Car 4 door,51,Female,0,1,10/12/17,2017,10,4,8:35 AM,30.26122284,-97.73644257
16015991,Volkswagen,2016,Car 4 door,49,Female,0,1,10/12/17,2017,10,4,8:35 AM,30.26122284,-97.73644257
16022240,Chevrolet,2013,Car 4 door,22,Female,0,1,10/13/17,2017,10,5,5:42 PM,30.25573478,-97.72069247
16022240,Chevrolet,2013,Car 4 door,61,Male,0,1,10/13/17,2017,10,5,5:42 PM,30.25573478,-97.72069247
16022251,Nissan,2017,Car 4 door,57,Male,2,0,10/14/17,2017,10,6,6:48 AM,30.33193069,-97.7046202
16022251,Nissan,2017,Car 4 door,41,Female,2,0,10/14/17,2017,10,6,6:48 AM,30.33193069,-97.7046202
16028891,Ford,2012,car 2 door,25,Female,0,0,10/13/17,2017,10,5,4:40 PM,30.20871066,-97.75601664
16028891,Ford,2012,car 2 door,26,Female,0,0,10/13/17,2017,10,5,4:40 PM,30.20871066,-97.75601664
16028891,Ford,2012,car 2 door,22,Female,0,0,10/13/17,2017,10,5,4:40 PM,30.20871066,-97.75601664
16028891,Ford,2012,car 2 door,23,Female,0,0,10/13/17,2017,10,5,4:40 PM,30.20871066,-97.75601664
16028891,Toyota,2012,Car 4 door,25,Female,0,0,10/13/17,2017,10,5,4:40 PM,30.20871066,-97.75601664
16028891,Toyota,2012,Car 4 door,26,Female,0,0,10/13/17,2017,10,5,4:40 PM,30.20871066,-97.75601664
16028891,Toyota,2012,Car 4 door,22,Female,0,0,10/13/17,2017,10,5,4:40 PM,30.20871066,-97.75601664
16028891,Toyota,2012,Car 4 door,23,Female,0,0,10/13/17,2017,10,5,4:40 PM,30.20871066,-97.75601664
16028891,Ford,2012,Car 4 door,25,Female,0,0,10/13/17,2017,10,5,4:40 PM,30.20871066,-97.75601664
16028891,Ford,2012,Car 4 door,26,Female,0,0,10/13/17,2017,10,5,4:40 PM,30.20871066,-97.75601664
16028891,Ford,2012,Car 4 door,22,Female,0,0,10/13/17,2017,10,5,4:40 PM,30.20871066,-97.75601664
16028891,Ford,2012,Car 4 door,23,Female,0,0,10/13/17,2017,10,5,4:40 PM,30.20871066,-97.75601664
16028900,Ford,2008,Sport,26,Female,0,0,10/18/17,2017,10,3,7:52 AM,30.36697371,-97.70061016
16028900,Ford,2008,Sport,37,Female,0,0,10/18/17,2017,10,3,7:52 AM,30.36697371,-97.70061016
16028900,Ford,2008,Sport,58,Female,0,0,10/18/17,2017,10,3,7:52 AM,30.36697371,-97.70061016
16028900,Toyota,2010,Car 4 door,26,Female,0,0,10/18/17,2017,10,3,7:52 AM,30.36697371,-97.70061016
16028900,Toyota,2010,Car 4 door,37,Female,0,0,10/18/17,2017,10,3,7:52 AM,30.36697371,-97.70061016
16028900,Toyota,2010,Car 4 door,58,Female,0,0,10/18/17,2017,10,3,7:52 AM,30.36697371,-97.70061016
16042707,Nissan,2011,Car 4 door,18,Female,0,0,10/25/17,2017,10,3,2:19 PM,30.44714217,-97.80401249
16042707,Nissan,2011,Car 4 door,35,Female,0,0,10/25/17,2017,10,3,2:19 PM,30.44714217,-97.80401249
16042707,Hyundai,2013,Car 4 door,18,Female,0,0,10/25/17,2017,10,3,2:19 PM,30.44714217,-97.80401249
16042707,Hyundai,2013,Car 4 door,35,Female,0,0,10/25/17,2017,10,3,2:19 PM,30.44714217,-97.80401249
16053047,Nissan,2014,Car 4 door,21,Male,2,0,10/28/17,2017,10,6,7:08 PM,30.35303817,-97.71444808
16053047,Nissan,2014,Car 4 door,26,Female,2,0,10/28/17,2017,10,6,7:08 PM,30.35303817,-97.71444808
16053047,Honda,2008,Car 4 door,21,Male,2,0,10/28/17,2017,10,6,7:08 PM,30.35303817,-97.71444808
16053047,Honda,2008,Car 4 door,26,Female,2,0,10/28/17,2017,10,6,7:08 PM,30.35303817,-97.71444808
16054071,Nissan,2011,Sport,32,Male,0,0,10/31/17,2017,10,2,3:50 AM,30.1984147,-97.76412733
16054071,Nissan,2011,Sport,44,Male,0,0,10/31/17,2017,10,2,3:50 AM,30.1984147,-97.76412733
16054071,Ford,2011,Police car,32,Male,0,0,10/31/17,2017,10,2,3:50 AM,30.1984147,-97.76412733
16054071,Ford,2011,Police car,44,Male,0,0,10/31/17,2017,10,2,3:50 AM,30.1984147,-97.76412733
16054172,GMC,2015,Van,37,Female,1,0,10/31/17,2017,10,2,7:00 PM,30.38615668,-97.67299921
16054172,Ford,2014,Car 4 door,37,Female,1,0,10/31/17,2017,10,2,7:00 PM,30.38615668,-97.67299921
16058868,Ford,2016,Sport,42,Female,0,0,10/24/17,2017,10,2,7:03 PM,30.28392478,-97.72772247
16058868,Ford,2016,Sport,20,Female,0,0,10/24/17,2017,10,2,7:03 PM,30.28392478,-97.72772247
16065704,Ford,2013,Van,46,Female,1,0,11/6/17,2017,11,1,11:36 AM,30.25377808,-97.76289914
16065704,Ford,2013,Van,57,Male,1,0,11/6/17,2017,11,1,11:36 AM,30.25377808,-97.76289914
16078060,Chevrolet,2007,Pickup,23,Male,1,0,11/10/17,2017,11,5,11:45 AM,,
16078060,Chevrolet,2007,Pickup,39,Male,1,0,11/10/17,2017,11,5,11:45 AM,,
16078390,Nissan,2002,Sport,21,Male,1,0,11/1/17,2017,11,3,3:26 AM,30.46851257,-97.7969877
16079030,Honda,2016,Car 4 door,22,Female,1,0,11/9/17,2017,11,4,5:00 PM,,
16079030,Honda,2016,Car 4 door,47,Female,1,0,11/9/17,2017,11,4,5:00 PM,,
16079070,Ford,2011,Pickup,45,Male,0,0,10/31/17,2017,10,2,9:32 AM,30.33454615,-97.73922562
16079070,Ford,2011,Pickup,24,Male,0,0,10/31/17,2017,10,2,9:32 AM,30.33454615,-97.73922562
16079105,Nissan,2002,Pickup,37,Male,1,0,11/10/17,2017,11,5,8:20 PM,30.47953388,-97.80332037
16079105,Toyota,2012,Pickup,37,Male,1,0,11/10/17,2017,11,5,8:20 PM,30.47953388,-97.80332037
16079148,Kia,2013,Car 4 door,32,Male,0,0,11/11/17,2017,11,6,3:50 PM,30.40845141,-97.71595755
16079148,Kia,2013,Car 4 door,33,Male,0,0,11/11/17,2017,11,6,3:50 PM,30.40845141,-97.71595755
16079148,Ford,2002,Pickup,32,Male,0,0,11/11/17,2017,11,6,3:50 PM,30.40845141,-97.71595755
16079148,Ford,2002,Pickup,33,Male,0,0,11/11/17,2017,11,6,3:50 PM,30.40845141,-97.71595755
16081940,Chevrolet,2001,Pickup,36,Male,0,0,10/25/17,2017,10,3,12:43 PM,30.33465994,-97.70297224
16081940,Chevrolet,2001,Pickup,34,Female,0,0,10/25/17,2017,10,3,12:43 PM,30.33465994,-97.70297224
16081940,Chevrolet,2001,Pickup,43,Male,0,0,10/25/17,2017,10,3,12:43 PM,30.33465994,-97.70297224
16081940,Nissan,2015,Car 4 door,36,Male,0,0,10/25/17,2017,10,3,12:43 PM,30.33465994,-97.70297224
16081940,Nissan,2015,Car 4 door,34,Female,0,0,10/25/17,2017,10,3,12:43 PM,30.33465994,-97.70297224
16081940,Nissan,2015,Car 4 door,43,Male,0,0,10/25/17,2017,10,3,12:43 PM,30.33465994,-97.70297224
16081940,Volkswagen,2017,Car 4 door,36,Male,0,0,10/25/17,2017,10,3,12:43 PM,30.33465994,-97.70297224
16081940,Volkswagen,2017,Car 4 door,34,Female,0,0,10/25/17,2017,10,3,12:43 PM,30.33465994,-97.70297224
16081940,Volkswagen,2017,Car 4 door,43,Male,0,0,10/25/17,2017,10,3,12:43 PM,30.33465994,-97.70297224
16083462,Honda,2005,Car 4 door,62,Male,0,0,11/1/17,2017,11,3,9:00 PM,30.41951291,-97.70277757
16083473,Volkswagen,2003,Car 4 door,62,Male,0,0,11/8/17,2017,11,3,3:29 PM,30.30361477,-97.71599247
16083473,Volkswagen,2003,Car 4 door,43,Female,0,0,11/8/17,2017,11,3,3:29 PM,30.30361477,-97.71599247
16083477,Chevrolet,,Pickup,30,Male,1,0,11/9/17,2017,11,4,7:48 PM,30.21277135,-97.75357326
16083477,Chevrolet,,Pickup,24,Female,1,0,11/9/17,2017,11,4,7:48 PM,30.21277135,-97.75357326
16083477,Toyota,2012,Car 4 door,30,Male,1,0,11/9/17,2017,11,4,7:48 PM,30.21277135,-97.75357326
16083477,Toyota,2012,Car 4 door,24,Female,1,0,11/9/17,2017,11,4,7:48 PM,30.21277135,-97.75357326
16083850,Chevrolet,2018,Car 4 door,26,Female,1,0,10/30/17,2017,10,1,1:42 PM,30.34398458,-97.70527827
16083854,Chevrolet,2016,Sport,25,Female,0,0,11/7/17,2017,11,2,2:21 PM,30.22428479,-97.77086246
16083854,Honda,2014,Motorcycle,25,Female,0,0,11/7/17,2017,11,2,2:21 PM,30.22428479,-97.77086246
16083870,Chevrolet,2002,Van,21,Male,2,0,11/15/17,2017,11,3,7:44 AM,30.37532119,-97.72592
16083870,Chevrolet,2002,Van,77,Male,2,0,11/15/17,2017,11,3,7:44 AM,30.37532119,-97.72592
16083870,Toyota,2001,Car 4 door,21,Male,2,0,11/15/17,2017,11,3,7:44 AM,30.37532119,-97.72592
16083870,Toyota,2001,Car 4 door,77,Male,2,0,11/15/17,2017,11,3,7:44 AM,30.37532119,-97.72592
16084388,Chevrolet,2013,Electric,16,Male,0,0,11/6/17,2017,11,1,5:43 PM,30.26563478,-97.69551248
16084388,Chevrolet,2013,Truck,57,Male,0,0,11/6/17,2017,11,1,5:43 PM,30.26563478,-97.69551248
16084398,Chevrolet,2015,Car 4 door,20,Female,0,0,11/10/17,2017,11,5,11:34 AM,30.16700008,-97.78710087
16084398,Chevrolet,2015,Car 4 door,32,Female,0,0,11/10/17,2017,11,5,11:34 AM,30.16700008,-97.78710087
16084398,Chevrolet,2015,Car 4 door,23,Female,0,0,11/10/17,2017,11,5,11:34 AM,30.16700008,-97.78710087
16084399,Toyota,2013,Car 4 door,20,Male,0,0,11/10/17,2017,11,5,11:30 AM,30.47678716,-97.80723381
16084399,Toyota,2013,Car 4 door,59,Male,0,0,11/10/17,2017,11,5,11:30 AM,30.47678716,-97.80723381
16084399,Chevrolet,2007,Pickup,20,Male,0,0,11/10/17,2017,11,5,11:30 AM,30.47678716,-97.80723381
16084399,Chevrolet,2007,Pickup,59,Male,0,0,11/10/17,2017,11,5,11:30 AM,30.47678716,-97.80723381
16084402,Chevrolet,2004,Car 4 door,27,Male,0,0,11/13/17,2017,11,1,8:18 AM,30.30184407,-97.71528574
16084402,Chevrolet,2004,Car 4 door,23,Male,0,0,11/13/17,2017,11,1,8:18 AM,30.30184407,-97.71528574
16084402,Ford,2009,Pickup,27,Male,0,0,11/13/17,2017,11,1,8:18 AM,30.30184407,-97.71528574
16084402,Ford,2009,Pickup,23,Male,0,0,11/13/17,2017,11,1,8:18 AM,30.30184407,-97.71528574
16084453,Ford,2013,Sport,58,Male,1,0,11/14/17,2017,11,2,8:13 AM,30.42039108,-97.70423126
16084453,Ford,2013,Sport,30,Male,1,0,11/14/17,2017,11,2,8:13 AM,30.42039108,-97.70423126
16084453,Honda,2015,Motorcycle,58,Male,1,0,11/14/17,2017,11,2,8:13 AM,30.42039108,-97.70423126
16084453,Honda,2015,Motorcycle,30,Male,1,0,11/14/17,2017,11,2,8:13 AM,30.42039108,-97.70423126
16084454,Kia,2014,Sport,43,Male,0,0,11/14/17,2017,11,2,9:02 AM,30.42886475,-97.74855246
16084454,Kia,2014,Sport,24,Female,0,0,11/14/17,2017,11,2,9:02 AM,30.42886475,-97.74855246
16084456,Nissan,1999,Car 4 door,19,Male,1,0,11/14/17,2017,11,2,9:42 AM,30.30979855,-97.66161916
16084456,Nissan,1999,Car 4 door,32,Female,1,0,11/14/17,2017,11,2,9:42 AM,30.30979855,-97.66161916
16084456,Nissan,1999,Car 4 door,43,Male,1,0,11/14/17,2017,11,2,9:42 AM,30.30979855,-97.66161916
16084456,Nissan,2017,Car 4 door,19,Male,1,0,11/14/17,2017,11,2,9:42 AM,30.30979855,-97.66161916
16084456,Nissan,2017,Car 4 door,32,Female,1,0,11/14/17,2017,11,2,9:42 AM,30.30979855,-97.66161916
16084456,Nissan,2017,Car 4 door,43,Male,1,0,11/14/17,2017,11,2,9:42 AM,30.30979855,-97.66161916
16084459,Nissan,2014,Car 4 door,34,Female,0,0,11/14/17,2017,11,2,8:10 AM,,
16084459,Nissan,2014,Car 4 door,30,Female,0,0,11/14/17,2017,11,2,8:10 AM,,
16084459,Nissan,2014,Car 4 door,37,Male,0,0,11/14/17,2017,11,2,8:10 AM,,
16084459,Toyota,2018,Car 4 door,34,Female,0,0,11/14/17,2017,11,2,8:10 AM,,
16084459,Toyota,2018,Car 4 door,30,Female,0,0,11/14/17,2017,11,2,8:10 AM,,
16084459,Toyota,2018,Car 4 door,37,Male,0,0,11/14/17,2017,11,2,8:10 AM,,
16084459,Ford,2015,Car 4 door,34,Female,0,0,11/14/17,2017,11,2,8:10 AM,,
16084459,Ford,2015,Car 4 door,30,Female,0,0,11/14/17,2017,11,2,8:10 AM,,
16084459,Ford,2015,Car 4 door,37,Male,0,0,11/14/17,2017,11,2,8:10 AM,,
16084460,Lexus,2001,Car 4 door,36,Female,0,0,11/14/17,2017,11,2,11:51 AM,,
16084460,Lexus,2001,Car 4 door,28,Female,0,0,11/14/17,2017,11,2,11:51 AM,,
16084460,Toyota,2012,Car 4 door,36,Female,0,0,11/14/17,2017,11,2,11:51 AM,,
16084460,Toyota,2012,Car 4 door,28,Female,0,0,11/14/17,2017,11,2,11:51 AM,,
16084476,Honda,2015,Car 4 door,36,Female,0,0,11/14/17,2017,11,2,10:21 PM,30.34512232,-97.70722502
16084476,Honda,2015,Car 4 door,23,Female,0,0,11/14/17,2017,11,2,10:21 PM,30.34512232,-97.70722502
16084476,Hyundai,2017,Car 4 door,36,Female,0,0,11/14/17,2017,11,2,10:21 PM,30.34512232,-97.70722502
16084476,Hyundai,2017,Car 4 door,23,Female,0,0,11/14/17,2017,11,2,10:21 PM,30.34512232,-97.70722502
16084479,Honda,2010,Car 4 door,45,Male,1,0,11/14/17,2017,11,2,7:09 PM,30.4763941,-97.7649025
16084479,Honda,2010,Car 4 door,53,Female,1,0,11/14/17,2017,11,2,7:09 PM,30.4763941,-97.7649025
16084479,GMC,2015,Sport,45,Male,1,0,11/14/17,2017,11,2,7:09 PM,30.4763941,-97.7649025
16084479,GMC,2015,Sport,53,Female,1,0,11/14/17,2017,11,2,7:09 PM,30.4763941,-97.7649025
16084480,Hyundai,2013,Car 4 door,38,Male,1,0,11/15/17,2017,11,3,5:52 AM,30.28304129,-97.72725517
16084480,Hyundai,2013,Car 4 door,23,Male,1,0,11/15/17,2017,11,3,5:52 AM,30.28304129,-97.72725517
16084480,Kia,2011,Car 4 door,38,Male,1,0,11/15/17,2017,11,3,5:52 AM,30.28304129,-97.72725517
16084480,Kia,2011,Car 4 door,23,Male,1,0,11/15/17,2017,11,3,5:52 AM,30.28304129,-97.72725517
16084483,Toyota,2005,Car 4 door,18,Male,0,0,11/15/17,2017,11,3,9:36 AM,30.30166111,-97.71540744
16084483,Toyota,2005,Car 4 door,36,Male,0,0,11/15/17,2017,11,3,9:36 AM,30.30166111,-97.71540744
16084483,GMC,2006,Pickup,18,Male,0,0,11/15/17,2017,11,3,9:36 AM,30.30166111,-97.71540744
16084483,GMC,2006,Pickup,36,Male,0,0,11/15/17,2017,11,3,9:36 AM,30.30166111,-97.71540744
16086691,Nissan,1998,Car 4 door,17,Male,0,0,11/15/17,2017,11,3,8:28 PM,30.23761364,-97.72571777
16086691,Nissan,1998,Car 4 door,50,Male,0,0,11/15/17,2017,11,3,8:28 PM,30.23761364,-97.72571777
16086691,Toyota,2007,Sport,17,Male,0,0,11/15/17,2017,11,3,8:28 PM,30.23761364,-97.72571777
16086691,Toyota,2007,Sport,50,Male,0,0,11/15/17,2017,11,3,8:28 PM,30.23761364,-97.72571777
16086812,Honda,2015,Car 4 door,48,Female,2,0,11/7/17,2017,11,2,6:23 PM,30.19853479,-97.74332247
16086812,Honda,2015,Car 4 door,30,Male,2,0,11/7/17,2017,11,2,6:23 PM,30.19853479,-97.74332247
16086812,Chevrolet,2010,Car 4 door,48,Female,2,0,11/7/17,2017,11,2,6:23 PM,30.19853479,-97.74332247
16086812,Chevrolet,2010,Car 4 door,30,Male,2,0,11/7/17,2017,11,2,6:23 PM,30.19853479,-97.74332247
16086835,Ford,2010,Pickup,52,Female,0,0,10/10/17,2017,10,2,8:22 PM,30.3482913,-97.67681643
16086835,Ford,2010,Pickup,39,Female,0,0,10/10/17,2017,10,2,8:22 PM,30.3482913,-97.67681643
16086835,Lexus,2013,Car 4 door,52,Female,0,0,10/10/17,2017,10,2,8:22 PM,30.3482913,-97.67681643
16086835,Lexus,2013,Car 4 door,39,Female,0,0,10/10/17,2017,10,2,8:22 PM,30.3482913,-97.67681643
16086837,Chevrolet,1996,Sport,22,Male,4,0,11/1/17,2017,11,3,9:07 AM,30.39075406,-97.65898963
16086837,Chevrolet,1996,Sport,23,Male,4,0,11/1/17,2017,11,3,9:07 AM,30.39075406,-97.65898963
16086837,Toyota,2010,Car 4 door,22,Male,4,0,11/1/17,2017,11,3,9:07 AM,30.39075406,-97.65898963
16086837,Toyota,2010,Car 4 door,23,Male,4,0,11/1/17,2017,11,3,9:07 AM,30.39075406,-97.65898963
16086839,Ford,2014,Sport,25,Female,1,0,11/6/17,2017,11,1,6:20 PM,30.42477303,-97.75027636
16086839,Ford,2014,Sport,63,Male,1,0,11/6/17,2017,11,1,6:20 PM,30.42477303,-97.75027636
16086839,Chevrolet,2015,Pickup,25,Female,1,0,11/6/17,2017,11,1,6:20 PM,30.42477303,-97.75027636
16086839,Chevrolet,2015,Pickup,63,Male,1,0,11/6/17,2017,11,1,6:20 PM,30.42477303,-97.75027636
16086841,Nissan,1997,Car 4 door,16,Female,1,0,11/8/17,2017,11,3,5:25 PM,30.40097261,-97.85171864
16086841,Nissan,1997,Car 4 door,36,Female,1,0,11/8/17,2017,11,3,5:25 PM,30.40097261,-97.85171864
16086841,Volvo,2017,Sport,16,Female,1,0,11/8/17,2017,11,3,5:25 PM,30.40097261,-97.85171864
16086841,Volvo,2017,Sport,36,Female,1,0,11/8/17,2017,11,3,5:25 PM,30.40097261,-97.85171864
16086843,Nissan,2010,Car 4 door,32,Male,0,0,11/8/17,2017,11,3,9:00 AM,30.25055406,-97.76584814
16086843,Nissan,2010,Car 4 door,31,Male,0,0,11/8/17,2017,11,3,9:00 AM,30.25055406,-97.76584814
16086844,Chevrolet,2018,Pickup,44,Female,1,0,11/8/17,2017,11,3,5:24 PM,30.26992478,-97.74950246
16086844,Chevrolet,2018,Pickup,25,Male,1,0,11/8/17,2017,11,3,5:24 PM,30.26992478,-97.74950246
16086846,Toyota,2008,Car 4 door,25,Male,0,0,11/10/17,2017,11,5,4:33 PM,30.26191918,-97.73614734
16086846,Toyota,2008,Car 4 door,35,Male,0,0,11/10/17,2017,11,5,4:33 PM,30.26191918,-97.73614734
16086846,Chevrolet,2014,Pickup,25,Male,0,0,11/10/17,2017,11,5,4:33 PM,30.26191918,-97.73614734
16086846,Chevrolet,2014,Pickup,35,Male,0,0,11/10/17,2017,11,5,4:33 PM,30.26191918,-97.73614734
16086847,Chevrolet,2015,Pickup,42,Female,6,0,11/11/17,2017,11,6,1:42 PM,30.41430475,-97.66330248
16086847,Chevrolet,2015,Pickup,59,Female,6,0,11/11/17,2017,11,6,1:42 PM,30.41430475,-97.66330248
16086847,Volvo,2008,Pickup,42,Female,6,0,11/11/17,2017,11,6,1:42 PM,30.41430475,-97.66330248
16086847,Volvo,2008,Pickup,59,Female,6,0,11/11/17,2017,11,6,1:42 PM,30.41430475,-97.66330248
16086848,Lexus,2012,Car 4 door,30,Male,1,0,11/14/17,2017,11,2,9:06 PM,30.26301215,-97.72645465
16086848,Lexus,2012,Car 4 door,32,Male,1,0,11/14/17,2017,11,2,9:06 PM,30.26301215,-97.72645465
16086850,Honda,1999,Sport,55,Female,0,0,11/15/17,2017,11,3,2:16 PM,30.17653403,-97.68056865
16086851,GMC,2003,Pickup,71,Male,3,0,11/15/17,2017,11,3,6:35 AM,30.34391675,-97.69711995
16086851,GMC,2003,Pickup,20,Male,3,0,11/15/17,2017,11,3,6:35 AM,30.34391675,-97.69711995
16086851,Chevrolet,2001,Sport,71,Male,3,0,11/15/17,2017,11,3,6:35 AM,30.34391675,-97.69711995
16086851,Chevrolet,2001,Sport,20,Male,3,0,11/15/17,2017,11,3,6:35 AM,30.34391675,-97.69711995
16086852,Toyota,2015,Car 4 door,21,Female,0,0,11/15/17,2017,11,3,3:03 PM,30.39003565,-97.73544123
16086852,Toyota,2015,Car 4 door,69,Male,0,0,11/15/17,2017,11,3,3:03 PM,30.39003565,-97.73544123
16086853,Ford,2017,Car 4 door,67,Male,0,0,11/15/17,2017,11,3,3:50 PM,30.21232083,-97.65753734
16086853,Ford,2017,Car 4 door,32,Male,0,0,11/15/17,2017,11,3,3:50 PM,30.21232083,-97.65753734
16086853,Ford,2014,Car 4 door,67,Male,0,0,11/15/17,2017,11,3,3:50 PM,30.21232083,-97.65753734
16086853,Ford,2014,Car 4 door,32,Male,0,0,11/15/17,2017,11,3,3:50 PM,30.21232083,-97.65753734
16086854,Chevrolet,2014,Pickup,29,Male,4,0,11/15/17,2017,11,3,3:51 PM,30.32768203,-97.67626447
16086854,Chevrolet,2014,Pickup,41,Male,4,0,11/15/17,2017,11,3,3:51 PM,30.32768203,-97.67626447
16086854,Chevrolet,2014,Pickup,23,Female,4,0,11/15/17,2017,11,3,3:51 PM,30.32768203,-97.67626447
16086855,Honda,2015,Car 4 door,48,Female,1,0,11/15/17,2017,11,3,5:30 PM,30.36952518,-97.74202319
16086855,Honda,2015,Car 4 door,44,Female,1,0,11/15/17,2017,11,3,5:30 PM,30.36952518,-97.74202319
16086855,Honda,2015,Car 4 door,53,Female,1,0,11/15/17,2017,11,3,5:30 PM,30.36952518,-97.74202319
16086856,Volkswagen,2007,Car 4 door,25,Female,0,0,11/15/17,2017,11,3,5:56 PM,30.34127409,-97.75333458
16086856,Volkswagen,2007,Car 4 door,24,Female,0,0,11/15/17,2017,11,3,5:56 PM,30.34127409,-97.75333458
16086856,Toyota,2012,Car 4 door,25,Female,0,0,11/15/17,2017,11,3,5:56 PM,30.34127409,-97.75333458
16086856,Toyota,2012,Car 4 door,24,Female,0,0,11/15/17,2017,11,3,5:56 PM,30.34127409,-97.75333458
16086857,Honda,1992,Car 4 door,20,Male,0,0,11/15/17,2017,11,3,5:51 PM,30.19331375,-97.7682383
16086857,Honda,1992,Car 4 door,57,Female,0,0,11/15/17,2017,11,3,5:51 PM,30.19331375,-97.7682383
16086858,Lexus,2009,Car 4 door,28,Male,0,0,11/15/17,2017,11,3,3:07 PM,30.17574479,-97.6184625
16086859,Nissan,2015,Car 4 door,24,Male,1,0,11/15/17,2017,11,3,6:41 PM,30.26339563,-97.74449683
16086859,Nissan,2015,Car 4 door,19,Male,1,0,11/15/17,2017,11,3,6:41 PM,30.26339563,-97.74449683
16086860,Honda,2016,Car 4 door,27,Female,0,0,11/15/17,2017,11,3,5:58 PM,30.39911475,-97.66883248
16086860,Honda,2016,Car 4 door,27,Male,0,0,11/15/17,2017,11,3,5:58 PM,30.39911475,-97.66883248
16086860,Toyota,2010,Car 4 door,27,Female,0,0,11/15/17,2017,11,3,5:58 PM,30.39911475,-97.66883248
16086860,Toyota,2010,Car 4 door,27,Male,0,0,11/15/17,2017,11,3,5:58 PM,30.39911475,-97.66883248
16086887,Toyota,2007,Car 4 door,60,Female,1,0,11/15/17,2017,11,3,6:23 PM,,
16086887,Toyota,2007,Car 4 door,40,Female,1,0,11/15/17,2017,11,3,6:23 PM,,
16086887,Honda,2008,Car 4 door,60,Female,1,0,11/15/17,2017,11,3,6:23 PM,,
